Index,Link
3,/motorola-g72-meteorite-grey-128-gb/p/itmfdcdb92509900?pid=MOBGEA3C9GGKUFY6&lid=LSTMOBGEA3C9GGKUFY6EBEPWK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGEA3C9GGKUFY6.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
3,/poco-c50-royal-blue-32-gb/p/itm9c774a53205d1?pid=MOBGK8WZPS5BQRFA&lid=LSTMOBGK8WZPS5BQRFAEQXUQ9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGK8WZPS5BQRFA.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
3,/motorola-g32-mineral-gray-64-gb/p/itmdcfa4c4022714?pid=MOBGEA3CZ8Z7HWCY&lid=LSTMOBGEA3CZ8Z7HWCYPHBSGA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGEA3CZ8Z7HWCY.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
3,/realme-c55-rainy-night-128-gb/p/itm054283d14c56e?pid=MOBGNBYJZJEHR4QN&lid=LSTMOBGNBYJZJEHR4QNO7O0KI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGNBYJZJEHR4QN.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
3,/realme-c55-sunshower-128-gb/p/itm054283d14c56e?pid=MOBGNBYJUA2G5HK4&lid=LSTMOBGNBYJUA2G5HK40FPVVJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGNBYJUA2G5HK4.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
3,/realme-c55-sunshower-64-gb/p/itm054283d14c56e?pid=MOBGNBYJDJ5YBVGQ&lid=LSTMOBGNBYJDJ5YBVGQ8JESXS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGNBYJDJ5YBVGQ.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
3,/realme-c55-rainy-night-64-gb/p/itm054283d14c56e?pid=MOBGNBYJVHS63AAY&lid=LSTMOBGNBYJVHS63AAY2TVRIY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGNBYJVHS63AAY.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
3,/realme-c55-sunshower-64-gb/p/itm054283d14c56e?pid=MOBGNBYJCXN6WRB3&lid=LSTMOBGNBYJCXN6WRB3NDXTAJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=ce415604-22de-476d-ab4c-b2624531a045.MOBGNBYJCXN6WRB3.SEARCH&ppt=None&ppn=None&ssid=2a6wd6d8c00000001680363644513
4,/realme-c55-rainy-night-64-gb/p/itm054283d14c56e?pid=MOBGNBYJXR9BTBFT&lid=LSTMOBGNBYJXR9BTBFTO9NHKK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGNBYJXR9BTBFT.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/redmi-a1-black-32-gb/p/itm16e357f7cb26e?pid=MOBGHFFTYPRZSYZU&lid=LSTMOBGHFFTYPRZSYZURRNFIM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGHFFTYPRZSYZU.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/samsung-galaxy-f13-sunrise-copper-64-gb/p/itm0d8c65ec17621?pid=MOBGENJWWRYSFC5P&lid=LSTMOBGENJWWRYSFC5P0ONQMC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGENJWWRYSFC5P.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/motorola-e13-creamy-white-64-gb/p/itmed5dee4971c2d?pid=MOBGKHNBQSZVJGZJ&lid=LSTMOBGKHNBQSZVJGZJXVIBSR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGKHNBQSZVJGZJ.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/samsung-galaxy-f14-5g-b-a-e-purple-128-gb/p/itmb10cf3ff01be8?pid=MOBGNBFNHKNP8XFG&lid=LSTMOBGNBFNHKNP8XFGW6VKDB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGNBFNHKNP8XFG.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/redmi-10-pacific-blue-64-gb/p/itm0f2a6a2112b75?pid=MOBGC9GYCHQZK9GW&lid=LSTMOBGC9GYCHQZK9GWWQKKSO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGC9GYCHQZK9GW.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/poco-m4-pro-yellow-128-gb/p/itm675edffaf085d?pid=MOBGBTHFCY9DADTY&lid=LSTMOBGBTHFCY9DADTYZTJMWM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_79&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGBTHFCY9DADTY.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/motorola-g72-polar-blue-128-gb/p/itmec1a028ad0f56?pid=MOBGEA3CTXXRVKET&lid=LSTMOBGEA3CTXXRVKET8OM72X&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_80&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGEA3CTXXRVKET.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/redmi-a1-light-blue-32-gb/p/itmd99af07d86a4e?pid=MOBGHFFTPD8XDWDW&lid=LSTMOBGHFFTPD8XDWDW45B1TY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGHFFTPD8XDWDW.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/realme-10-pro-5g-dark-matter-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHZGEEGXFR&lid=LSTMOBGK8VHZGEEGXFRIWIE6H&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_82&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGK8VHZGEEGXFR.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/poco-c50-country-green-32-gb/p/itma1fd4c176db79?pid=MOBGK8WZAFFKHXRC&lid=LSTMOBGK8WZAFFKHXRCZKOFDZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_83&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGK8WZAFFKHXRC.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/realme-c30-locked-airtel-prepaid-bamboo-green-32-gb/p/itm938b2a52e171f?pid=MOBGFCFQXDH5NZGU&lid=LSTMOBGFCFQXDH5NZGUMBWKGV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_84&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGFCFQXDH5NZGU.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/apple-iphone-11-black-64-gb/p/itm4e5041ba101fd?pid=MOBFWQ6BXGJCEYNY&lid=LSTMOBFWQ6BXGJCEYNYZXSHRJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_85&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBFWQ6BXGJCEYNY.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/realme-10-pro-5g-hyperspace-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHECUBAZFA&lid=LSTMOBGK8VHECUBAZFAPQMQUM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGK8VHECUBAZFA.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/realme-10-pro-5g-dark-matter-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHWBRKYFJD&lid=LSTMOBGK8VHWBRKYFJDTEBOFU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_87&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGK8VHWBRKYFJD.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/redmi-10-shadow-black-64-gb/p/itm0f35cd8b62294?pid=MOBGMPHFVU6NNDH5&lid=LSTMOBGMPHFVU6NNDH5AK0YVP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_88&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGMPHFVU6NNDH5.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/apple-iphone-11-black-128-gb/p/itm8244e8d955aba?pid=MOBFWQ6BKRYBP5X8&lid=LSTMOBFWQ6BKRYBP5X8IBG6BS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_89&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBFWQ6BKRYBP5X8.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/redmi-a1-light-green-32-gb/p/itmd99af07d86a4e?pid=MOBGHFFT4DJHDZEQ&lid=LSTMOBGHFFT4DJHDZEQT8BY4L&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_90&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGHFFT4DJHDZEQ.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/samsung-galaxy-f23-5g-forest-green-128-gb/p/itm4001e68fda319?pid=MOBGBKQF3QM4GHWN&lid=LSTMOBGBKQF3QM4GHWNJ56YXY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_91&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGBKQF3QM4GHWN.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/motorola-g62-5g-frosted-blue-128-gb/p/itm914ff5c9b9aaf?pid=MOBGEDT5BYG68GNS&lid=LSTMOBGEDT5BYG68GNSVKARNI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_92&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGEDT5BYG68GNS.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/motorola-g22-cosmic-black-64-gb/p/itmc196f70400bb2?pid=MOBGAKFYXQJPR654&lid=LSTMOBGAKFYXQJPR654QSVVR7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_93&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGAKFYXQJPR654.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/samsung-galaxy-f13-waterfall-blue-128-gb/p/itm85a305642eb7b?pid=MOBGENJWVWYAAVG5&lid=LSTMOBGENJWVWYAAVG5AKPCP0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_94&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGENJWVWYAAVG5.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/motorola-g73-5g-midnight-blue-128-gb/p/itm0e1cfbbce3e09?pid=MOBGKHNBYHG9SBGG&lid=LSTMOBGKHNBYHG9SBGGTCLS42&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_95&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGKHNBYHG9SBGG.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
4,/infinix-hot-12-7-purple-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZGCPGJHQZ&lid=LSTMOBGHY3ZGCPGJHQZEDNIE6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_96&otracker=browse&fm=organic&iid=7f25693e-2121-4b57-80d7-4914390edcb0.MOBGHY3ZGCPGJHQZ.SEARCH&ppt=None&ppn=None&ssid=05u8lbve5c0000001680363645307
5,/redmi-10-midnight-black-128-gb/p/itm68b3d276eda8c?pid=MOBGC9GYX2QQXKWK&lid=LSTMOBGC9GYX2QQXKWKH9UCNR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_97&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGC9GYX2QQXKWK.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/poco-m4-pro-5g-yellow-128-gb/p/itme2c365d979338?pid=MOBGBEU99VVSJWG6&lid=LSTMOBGBEU99VVSJWG6JHNSLR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_98&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGBEU99VVSJWG6.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itme54bc0c2292f4?pid=MOBGBKQF45XPEUHA&lid=LSTMOBGBKQF45XPEUHAYAHBJE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_99&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGBKQF45XPEUHA.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-hot-12-turquoise-cyan-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3Z6GKFAFJM&lid=LSTMOBGHY3Z6GKFAFJMPS2JBW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_100&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGHY3Z6GKFAFJM.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/samsung-galaxy-m33-5g-mystique-green-128-gb/p/itme4ec54aec3acc?pid=MOBGHDXJNKTMPT8G&lid=LSTMOBGHDXJNKTMPT8GPJNTGI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_101&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGHDXJNKTMPT8G.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-smart-6-hd-origin-blue-32-gb/p/itme9743e28b0cf7?pid=MOBGGMHWHDPHYSNX&lid=LSTMOBGGMHWHDPHYSNX0ZW5L4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_102&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGGMHWHDPHYSNX.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-smart-6-hd-force-black-32-gb/p/itme9743e28b0cf7?pid=MOBGGMHWHZCN2MSG&lid=LSTMOBGGMHWHZCN2MSGTWCOJN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_103&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGGMHWHZCN2MSG.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-smart-6-hd-aqua-sky-32-gb/p/itme9743e28b0cf7?pid=MOBGGMHWZZR7GB6R&lid=LSTMOBGGMHWZZR7GB6R7FNENW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_104&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGGMHWZZR7GB6R.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/samsung-galaxy-f13-nightsky-green-128-gb/p/itma7ed2982bc08f?pid=MOBGENJW6YHHQDYU&lid=LSTMOBGENJW6YHHQDYUXELNQ3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_105&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGENJW6YHHQDYU.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/samsung-galaxy-f13-sunrise-copper-128-gb/p/itm99a231fa8bbf6?pid=MOBGENJWHQZS6BKP&lid=LSTMOBGENJWHQZS6BKPURHHZJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_106&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGENJWHQZS6BKP.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/motorola-g22-cosmic-black-64-gb/p/itmc196f70400bb2?pid=MOBGAKFYXQJPR654&lid=LSTMOBGAKFYXQJPR654EWNCJR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_107&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGAKFYXQJPR654.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-hot-20-play-racing-black-64-gb/p/itm1e6903eb0203e?pid=MOBGK23WGFWJHRQD&lid=LSTMOBGK23WGFWJHRQD90DLPU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_108&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGK23WGFWJHRQD.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-hot-20-play-aurora-green-64-gb/p/itm1e6903eb0203e?pid=MOBGK23WWFC8SUZZ&lid=LSTMOBGK23WWFC8SUZZTMFJG8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_109&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGK23WWFC8SUZZ.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-hot-20-play-luna-blue-64-gb/p/itm1e6903eb0203e?pid=MOBGK23WTVZZ3DDD&lid=LSTMOBGK23WTVZZ3DDDLYVBCR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_110&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGK23WTVZZ3DDD.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/redmi-10-midnight-black-64-gb/p/itmd93641e4ebb47?pid=MOBGC9GYEBH3GZ4E&lid=LSTMOBGC9GYEBH3GZ4E44YY0L&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_111&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGC9GYEBH3GZ4E.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/infinix-hot-20-play-fantasy-purple-64-gb/p/itm1e6903eb0203e?pid=MOBGK23WAVERAMGZ&lid=LSTMOBGK23WAVERAMGZAZG2VD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_112&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGK23WAVERAMGZ.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/google-pixel-6a-charcoal-128-gb/p/itme5ae89135d44e?pid=MOBGFKX5YUXD74Z3&lid=LSTMOBGFKX5YUXD74Z3MXA2OB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_113&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGFKX5YUXD74Z3.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/realme-c30-locked-airtel-prepaid-lake-blue-32-gb/p/itm938b2a52e171f?pid=MOBGFCFQZGEUXH35&lid=LSTMOBGFCFQZGEUXH35331CCP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_114&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGFCFQZGEUXH35.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/vivo-t1-44w-ice-dawn-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVKYHCVG7W&lid=LSTMOBGDRHVKYHCVG7WR2M8P3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_115&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGDRHVKYHCVG7W.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/vivo-t1-44w-ice-dawn-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVZ2F9AAM8&lid=LSTMOBGDRHVZ2F9AAM8QZ6BGF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_116&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGDRHVZ2F9AAM8.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/realme-c30-locked-airtel-prepaid-bamboo-green-32-gb/p/itm938b2a52e171f?pid=MOBGFCFQBACGUGGZ&lid=LSTMOBGFCFQBACGUGGZY1HIH2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_117&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGFCFQBACGUGGZ.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/oneplus-nord-ce-2-lite-5g-blue-tide-128-gb/p/itm7acae55b999e6?pid=MOBGHBNGY5NDH3GV&lid=LSTMOBGHBNGY5NDH3GVAIZDNM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_118&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGHBNGY5NDH3GV.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/realme-10-pro-5g-hyperspace-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHZPVGJCES&lid=LSTMOBGK8VHZPVGJCESKV5HEG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_119&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGK8VHZPVGJCES.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
5,/redmi-10-power-power-black-128-gb/p/itm97f5d2ec83588?pid=MOBGHDXFYKKZFZGV&lid=LSTMOBGHDXFYKKZFZGVBUUYPV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_120&otracker=browse&fm=organic&iid=de6c96bc-783a-4f75-a725-f9aa100d26fa.MOBGHDXFYKKZFZGV.SEARCH&ppt=None&ppn=None&ssid=o2lc7gwd8g0000001680363645943
6,/samsung-galaxy-f23-5g-copper-blush-128-gb/p/itm59c8bf3255ef6?pid=MOBGE2ZU2YBUAEVZ&lid=LSTMOBGE2ZU2YBUAEVZJXNB2M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_121&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBGE2ZU2YBUAEVZ.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
6,/redmi-10-pacific-blue-128-gb/p/itmeee56f3526c69?pid=MOBGC9GYMXA2XAH4&lid=LSTMOBGC9GYMXA2XAH4QEHS0T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_122&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBGC9GYMXA2XAH4.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
6,/apple-iphone-14-midnight-128-gb/p/itm9e6293c322a84?pid=MOBGHWFHECFVMDCX&lid=LSTMOBGHWFHECFVMDCXBOYSND&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_123&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBGHWFHECFVMDCX.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
6,/motorola-g62-5g-midnight-gray-128-gb/p/itm37da299ffb2d0?pid=MOBGEDT5ZZMZQZSJ&lid=LSTMOBGEDT5ZZMZQZSJFXDZSQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_124&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBGEDT5ZZMZQZSJ.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
6,/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b?pid=MOBGHWFHUYWGB5F2&lid=LSTMOBGHWFHUYWGB5F2RJNHBM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_125&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBGHWFHUYWGB5F2.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
6,/infinix-hot-20-5g-blaster-green-128-gb/p/itm11fe82212c9ae?pid=MOBGHGHFSXYFVW3A&lid=LSTMOBGHGHFSXYFVW3ATQBUY1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_126&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBGHGHFSXYFVW3A.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
6,/samsung-galaxy-s22-plus-5g-phantom-black-128-gb/p/itm7fd318a27dcd7?pid=MOBGGG2YUGAYANRQ&lid=LSTMOBGGG2YUGAYANRQQF31UI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_127&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBGGG2YUGAYANRQ.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
6,/lava-a3/p/itmfftg3geccnjcv?pid=MOBFFTG38RKCAZRZ&lid=LSTMOBFFTG38RKCAZRZ3IRAYJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_128&otracker=browse&fm=organic&iid=6e797ad2-9d88-43e8-bcec-3c6e6e9e7c91.MOBFFTG38RKCAZRZ.SEARCH&ppt=None&ppn=None&ssid=v64h80il8g0000001680363646574
